A,0.0,0.0,0.0,-0.090528,-0.083702,-0.036222,-0.155695,-0.223101,-0.049227,-0.179399,-0.340844,-0.059848,-0.145484,-0.40287,-0.056748,-0.093458,-0.343133,-0.007212,-0.106163,-0.409734,-0.050425,-0.105515,-0.298886,-0.068533,-0.094502,-0.28841,-0.077896,-0.030041,-0.332848,-0.00215,-0.049083,-0.387372,-0.042566,-0.055281,-0.2553,-0.03922,-0.042506,-0.26623,-0.029637,0.031819,-0.311187,-0.006893,0.014595,-0.367354,-0.044137,-0.001913,-0.249359,-0.015447,0.011215,-0.245376,0.011125,0.086842,-0.283337,-0.015952,0.071084,-0.330158,-0.030979,0.049172,-0.252593,-0.009645,0.058574,-0.239635,0.010197
A,0.0,0.0,0.0,-0.090749,-0.085598,-0.035448,-0.155765,-0.225119,-0.048294,-0.179649,-0.341092,-0.058725,-0.146185,-0.401725,-0.055362,-0.09339,-0.345324,-0.009084,-0.105591,-0.410687,-0.052019,-0.105881,-0.299541,-0.069609,-0.095095,-0.29021,-0.078809,-0.029431,-0.333695,-0.00437,-0.048127,-0.388345,-0.04455,-0.055325,-0.255866,-0.040427,-0.042355,-0.267228,-0.030645,0.03294,-0.311052,-0.009119,0.016506,-0.368334,-0.045522,-0.001498,-0.250214,-0.015314,0.01096,-0.246039,0.011808,0.087865,-0.282442,-0.018214,0.073285,-0.330092,-0.032368,0.048809,-0.252372,-0.009882,0.05654,-0.23904,0.010434
A,0.0,0.0,0.0,-0.089465,-0.083166,-0.034921,-0.154138,-0.224761,-0.04782,-0.177785,-0.341413,-0.058446,-0.144016,-0.40205,-0.055516,-0.092166,-0.343711,-0.010795,-0.104061,-0.41149,-0.053072,-0.104694,-0.299795,-0.069201,-0.093878,-0.289806,-0.0775,-0.028026,-0.332322,-0.006702,-0.046274,-0.389208,-0.046386,-0.053784,-0.256256,-0.041272,-0.041492,-0.266333,-0.030952,0.03444,-0.310148,-0.011891,0.018146,-0.369251,-0.048484,0.000663,-0.249478,-0.018184,0.013136,-0.244212,0.008843,0.090076,-0.28168,-0.021235,0.074675,-0.331049,-0.036064,0.051855,-0.251589,-0.013776,0.060377,-0.237247,0.006322
A,0.0,0.0,0.0,-0.090018,-0.084834,-0.033975,-0.154774,-0.225087,-0.046743,-0.178527,-0.341076,-0.05774,-0.144535,-0.400799,-0.055229,-0.093126,-0.344235,-0.00824,-0.105861,-0.410546,-0.051979,-0.106513,-0.29908,-0.069942,-0.09465,-0.288262,-0.079166,-0.029531,-0.331841,-0.004932,-0.048188,-0.388615,-0.046217,-0.055298,-0.255883,-0.041998,-0.04194,-0.264617,-0.03181,0.032574,-0.309761,-0.011102,0.016549,-0.369619,-0.049064,-0.001333,-0.24962,-0.018461,0.010904,-0.242919,0.009471,0.087879,-0.28119,-0.021484,0.074,-0.331414,-0.036671,0.049246,-0.251807,-0.01371,0.055954,-0.236549,0.007236
A,0.0,0.0,0.0,-0.089277,-0.084581,-0.034146,-0.153902,-0.225613,-0.046923,-0.177882,-0.342211,-0.057975,-0.143928,-0.402788,-0.055567,-0.09332,-0.343687,-0.008973,-0.104598,-0.411513,-0.052149,-0.104842,-0.299889,-0.06927,-0.094213,-0.288013,-0.077833,-0.029461,-0.331587,-0.005427,-0.046971,-0.389121,-0.045957,-0.054074,-0.256357,-0.041279,-0.042005,-0.264872,-0.030948,0.033279,-0.309322,-0.01122,0.018478,-0.370166,-0.048665,1.1e-05,-0.249844,-0.017691,0.010705,-0.242537,0.010324,0.088988,-0.28066,-0.02119,0.075584,-0.331258,-0.035985,0.050684,-0.251773,-0.012629,0.056678,-0.236414,0.008504
A,0.0,0.0,0.0,-0.088047,-0.08203,-0.034663,-0.151749,-0.222916,-0.047502,-0.176319,-0.339786,-0.058238,-0.144901,-0.399448,-0.055579,-0.092905,-0.343345,-0.010516,-0.103341,-0.408945,-0.053428,-0.103287,-0.298714,-0.07002,-0.092864,-0.287706,-0.07826,-0.028319,-0.331579,-0.006804,-0.044372,-0.387825,-0.046775,-0.052041,-0.255581,-0.041891,-0.041375,-0.264911,-0.031593,0.034767,-0.309408,-0.012343,0.021137,-0.367827,-0.050034,0.002182,-0.247139,-0.019565,0.011422,-0.240308,0.00798,0.09033,-0.280875,-0.022008,0.077799,-0.328731,-0.037607,0.052993,-0.24843,-0.014877,0.057991,-0.233532,0.005792
A,0.0,0.0,0.0,-0.086945,-0.080541,-0.032474,-0.150377,-0.223559,-0.045281,-0.175817,-0.339825,-0.05673,-0.146753,-0.396923,-0.05522,-0.090787,-0.340042,-0.011815,-0.101284,-0.411097,-0.054806,-0.102273,-0.2985,-0.070508,-0.092061,-0.284279,-0.078095,-0.027172,-0.3281,-0.009907,-0.043859,-0.389253,-0.050648,-0.051323,-0.254805,-0.045182,-0.039763,-0.26037,-0.034241,0.035149,-0.306434,-0.016939,0.02018,-0.36866,-0.055675,0.002416,-0.246073,-0.025539,0.013055,-0.237056,0.002102,0.091503,-0.27837,-0.027772,0.076475,-0.330619,-0.044292,0.053978,-0.248891,-0.021864,0.06076,-0.231687,-0.00131
A,0.0,0.0,0.0,-0.087833,-0.081987,-0.034378,-0.152365,-0.225452,-0.047449,-0.177069,-0.342947,-0.058507,-0.143942,-0.401099,-0.056046,-0.092579,-0.344281,-0.011432,-0.103218,-0.413023,-0.054172,-0.104246,-0.3007,-0.070111,-0.094042,-0.29031,-0.078259,-0.028244,-0.332741,-0.00794,-0.044994,-0.390798,-0.048007,-0.052919,-0.256153,-0.042223,-0.04136,-0.266454,-0.031371,0.034182,-0.310666,-0.013672,0.019276,-0.370376,-0.051062,0.001,-0.24879,-0.01995,0.011899,-0.242787,0.007808,0.089745,-0.282458,-0.023517,0.075986,-0.332253,-0.039337,0.052156,-0.251086,-0.016811,0.058583,-0.235944,0.003595
A,0.0,0.0,0.0,-0.089032,-0.082942,-0.034084,-0.153162,-0.225336,-0.047183,-0.178214,-0.341768,-0.058082,-0.148628,-0.39976,-0.055546,-0.094446,-0.344155,-0.01337,-0.103895,-0.412477,-0.055655,-0.103984,-0.299752,-0.071259,-0.094201,-0.288972,-0.079365,-0.02969,-0.332366,-0.010202,-0.046065,-0.392346,-0.050004,-0.053093,-0.257567,-0.044451,-0.041997,-0.266476,-0.034129,0.033028,-0.310264,-0.015913,0.017837,-0.370999,-0.053248,0.000349,-0.248904,-0.022564,0.010735,-0.242751,0.004562,0.088661,-0.281936,-0.0256,0.074106,-0.332037,-0.04162,0.051425,-0.250525,-0.019271,0.058372,-0.235351,0.000771
A,0.0,0.0,0.0,-0.088267,-0.082722,-0.034319,-0.152213,-0.226555,-0.047396,-0.17745,-0.343659,-0.058427,-0.146675,-0.401434,-0.055961,-0.093238,-0.344231,-0.013002,-0.102717,-0.413515,-0.055583,-0.103163,-0.299978,-0.070767,-0.092804,-0.288255,-0.07845,-0.028627,-0.332966,-0.010106,-0.045031,-0.393365,-0.050739,-0.052295,-0.258239,-0.044899,-0.040557,-0.266312,-0.033979,0.033923,-0.31097,-0.016259,0.018951,-0.371601,-0.054593,0.001052,-0.248911,-0.023787,0.011616,-0.242738,0.00383,0.089535,-0.282228,-0.026454,0.075175,-0.332106,-0.042994,0.051538,-0.25009,-0.020663,0.057834,-0.234736,-0.000471
A,0.0,0.0,0.0,-0.088645,-0.08386,-0.034432,-0.153048,-0.227802,-0.047218,-0.17873,-0.344635,-0.057786,-0.148837,-0.401973,-0.054837,-0.094075,-0.346709,-0.012487,-0.104298,-0.414648,-0.054593,-0.104505,-0.302104,-0.06978,-0.094424,-0.291208,-0.07749,-0.029315,-0.33503,-0.009117,-0.046484,-0.394882,-0.04929,-0.053454,-0.259787,-0.043554,-0.041716,-0.267884,-0.032781,0.033555,-0.312484,-0.014765,0.017807,-0.372943,-0.052679,0.000208,-0.250325,-0.0221,0.01089,-0.243858,0.005286,0.089237,-0.283359,-0.024425,0.074875,-0.334024,-0.04071,0.051299,-0.252126,-0.018388,0.057925,-0.236498,0.001801
A,0.0,0.0,0.0,-0.08968,-0.086139,-0.034664,-0.154288,-0.228137,-0.047954,-0.180114,-0.34514,-0.058994,-0.149158,-0.403347,-0.056262,-0.094473,-0.349421,-0.011501,-0.105726,-0.416392,-0.053771,-0.1059,-0.304279,-0.069357,-0.094821,-0.294516,-0.07747,-0.030107,-0.337841,-0.00789,-0.048461,-0.396942,-0.048184,-0.055291,-0.262481,-0.042532,-0.042169,-0.272075,-0.031818,0.032157,-0.31514,-0.01344,0.015017,-0.374517,-0.050807,-0.002188,-0.253445,-0.020082,0.00995,-0.248397,0.007259,0.087086,-0.285838,-0.02313,0.071754,-0.335533,-0.038814,0.048179,-0.255076,-0.01658,0.056095,-0.240642,0.003463
A,0.0,0.0,0.0,-0.088672,-0.084283,-0.035358,-0.153468,-0.226502,-0.048878,-0.179397,-0.343942,-0.060065,-0.146644,-0.402896,-0.057434,-0.093851,-0.34625,-0.012722,-0.104969,-0.414636,-0.055433,-0.105389,-0.302406,-0.070719,-0.095396,-0.291774,-0.078297,-0.029611,-0.335143,-0.008643,-0.047434,-0.394497,-0.049732,-0.054091,-0.259621,-0.044288,-0.04242,-0.268663,-0.03343,0.033005,-0.313089,-0.013687,0.016832,-0.373148,-0.051799,-0.000544,-0.25124,-0.020993,0.010162,-0.245568,0.006722,0.088317,-0.284881,-0.022854,0.07428,-0.33477,-0.0386,0.050589,-0.253645,-0.016022,0.057146,-0.23894,0.0044
A,0.0,0.0,0.0,-0.089028,-0.084147,-0.035011,-0.152675,-0.22693,-0.048182,-0.178896,-0.344266,-0.059278,-0.148206,-0.403468,-0.056718,-0.092394,-0.346319,-0.011019,-0.104629,-0.413422,-0.054053,-0.10486,-0.301477,-0.070578,-0.094208,-0.290475,-0.078894,-0.028787,-0.335385,-0.006977,-0.047834,-0.392857,-0.04732,-0.054171,-0.258352,-0.041921,-0.041129,-0.267956,-0.031153,0.033605,-0.313357,-0.012239,0.016458,-0.373164,-0.049624,-0.000851,-0.252031,-0.018864,0.011301,-0.245802,0.008838,0.088805,-0.285119,-0.021727,0.073592,-0.335252,-0.037008,0.050094,-0.255005,-0.01448,0.057725,-0.239751,0.005989
A,0.0,0.0,0.0,-0.089193,-0.083522,-0.034908,-0.152669,-0.225309,-0.048198,-0.178189,-0.34279,-0.059505,-0.147315,-0.40296,-0.057181,-0.092303,-0.34483,-0.011301,-0.104821,-0.41248,-0.054504,-0.10523,-0.301077,-0.070477,-0.094212,-0.289238,-0.078215,-0.028837,-0.333437,-0.007784,-0.047661,-0.39129,-0.048923,-0.054051,-0.257421,-0.043797,-0.041384,-0.26591,-0.032977,0.033509,-0.311583,-0.013555,0.016199,-0.371495,-0.052544,-0.001145,-0.249658,-0.022396,0.010657,-0.242988,0.00534,0.089094,-0.283134,-0.023412,0.073367,-0.333958,-0.039931,0.050241,-0.253,-0.017654,0.057941,-0.237237,0.002935
A,0.0,0.0,0.0,-0.089758,-0.084564,-0.034994,-0.153502,-0.229362,-0.048139,-0.179357,-0.345594,-0.058953,-0.149958,-0.406301,-0.056073,-0.093047,-0.347908,-0.012838,-0.105834,-0.415972,-0.055876,-0.106038,-0.301476,-0.072177,-0.094064,-0.292227,-0.080851,-0.028682,-0.33596,-0.008812,-0.048573,-0.395597,-0.04973,-0.05557,-0.259248,-0.04412,-0.041968,-0.269184,-0.033376,0.033611,-0.313642,-0.013976,0.01519,-0.373948,-0.051293,-0.002309,-0.251298,-0.020218,0.010806,-0.246907,0.007244,0.08886,-0.286199,-0.023307,0.071666,-0.33433,-0.038746,0.049195,-0.253264,-0.016755,0.059059,-0.240258,0.002909
A,0.0,0.0,0.0,-0.090716,-0.08592,-0.034514,-0.155456,-0.230969,-0.047513,-0.180431,-0.348288,-0.058409,-0.147244,-0.40855,-0.055359,-0.092753,-0.349321,-0.010891,-0.107352,-0.418099,-0.054692,-0.107456,-0.303423,-0.071541,-0.094189,-0.293843,-0.080483,-0.028768,-0.338187,-0.007289,-0.050503,-0.397941,-0.04904,-0.05723,-0.261369,-0.043393,-0.042276,-0.271461,-0.032258,0.032826,-0.316705,-0.013162,0.012642,-0.376319,-0.051042,-0.004334,-0.2538,-0.019899,0.010226,-0.249642,0.007964,0.087929,-0.289472,-0.023269,0.068982,-0.337016,-0.038979,0.046859,-0.256099,-0.017285,0.05793,-0.243555,0.00238
A,0.0,0.0,0.0,-0.091361,-0.086007,-0.03537,-0.156613,-0.229618,-0.048645,-0.181064,-0.347188,-0.059447,-0.147016,-0.407359,-0.056076,-0.095079,-0.349718,-0.011924,-0.108291,-0.417804,-0.056118,-0.108522,-0.302878,-0.073491,-0.095743,-0.294016,-0.082962,-0.030757,-0.338545,-0.007774,-0.051197,-0.398269,-0.049231,-0.058185,-0.261326,-0.043391,-0.043769,-0.272519,-0.032406,0.030859,-0.316885,-0.013178,0.011661,-0.376197,-0.050518,-0.005199,-0.253999,-0.018963,0.00887,-0.250305,0.008841,0.085414,-0.289163,-0.022949,0.067942,-0.336107,-0.038934,0.046146,-0.255661,-0.017461,0.056964,-0.243347,0.001978
A,0.0,0.0,0.0,-0.08956,-0.083167,-0.035281,-0.154987,-0.228571,-0.048468,-0.178786,-0.347278,-0.059514,-0.144412,-0.406971,-0.056593,-0.093518,-0.348255,-0.010661,-0.105347,-0.416577,-0.054535,-0.106574,-0.302004,-0.071569,-0.094517,-0.292147,-0.080666,-0.02952,-0.336704,-0.007128,-0.0485,-0.396207,-0.04893,-0.056128,-0.260383,-0.043369,-0.042238,-0.270423,-0.032177,0.031914,-0.314977,-0.013272,0.014341,-0.374462,-0.051645,-0.002861,-0.252487,-0.020784,0.010587,-0.248,0.007091,0.087199,-0.286974,-0.023728,0.070466,-0.334825,-0.040263,0.048423,-0.253995,-0.018919,0.058265,-0.240998,0.000686
A,0.0,0.0,0.0,-0.089462,-0.085834,-0.035953,-0.155259,-0.229922,-0.049911,-0.180204,-0.348957,-0.061708,-0.144775,-0.410374,-0.059451,-0.095005,-0.349889,-0.011242,-0.106823,-0.419463,-0.054751,-0.107923,-0.305488,-0.070941,-0.095778,-0.295781,-0.079448,-0.031184,-0.339256,-0.007096,-0.050182,-0.398583,-0.048897,-0.05726,-0.262768,-0.042995,-0.04331,-0.273204,-0.031528,0.030511,-0.317583,-0.012594,0.012645,-0.376436,-0.050829,-0.003804,-0.254862,-0.020105,0.009646,-0.251283,0.00764,0.085543,-0.28971,-0.022408,0.068511,-0.336609,-0.038466,0.047039,-0.256562,-0.017224,0.057468,-0.244181,0.00224
A,0.0,0.0,0.0,-0.090302,-0.085118,-0.036979,-0.156903,-0.229114,-0.050929,-0.180701,-0.348748,-0.062336,-0.145218,-0.408938,-0.059481,-0.097862,-0.350443,-0.011813,-0.10797,-0.418667,-0.055261,-0.108783,-0.304765,-0.071857,-0.097374,-0.29643,-0.080983,-0.033145,-0.339299,-0.007251,-0.051012,-0.398401,-0.048892,-0.058127,-0.262601,-0.043147,-0.044746,-0.274065,-0.03205,0.028819,-0.317191,-0.012457,0.011767,-0.37617,-0.050466,-0.00472,-0.255051,-0.019656,0.008105,-0.25198,0.007883,0.084009,-0.288774,-0.022125,0.068062,-0.335681,-0.038488,0.046497,-0.256116,-0.01754,0.056308,-0.244365,0.001585
A,0.0,0.0,0.0,-0.089989,-0.084913,-0.037609,-0.156885,-0.227749,-0.051791,-0.181384,-0.347508,-0.063061,-0.14609,-0.406957,-0.059872,-0.096811,-0.352289,-0.012625,-0.108161,-0.418538,-0.055659,-0.10847,-0.304229,-0.071852,-0.096922,-0.296692,-0.080796,-0.032124,-0.340831,-0.00732,-0.050424,-0.398195,-0.048492,-0.057351,-0.261458,-0.042435,-0.044298,-0.274265,-0.031214,0.029681,-0.318049,-0.011687,0.01258,-0.375062,-0.049056,-0.003989,-0.253868,-0.017808,0.008638,-0.2516,0.009821,0.08425,-0.289004,-0.020566,0.068823,-0.33447,-0.036536,0.047032,-0.25474,-0.015372,0.056802,-0.243951,0.003855
A,0.0,0.0,0.0,-0.090578,-0.086271,-0.037001,-0.155937,-0.229629,-0.050941,-0.181782,-0.346747,-0.061926,-0.151926,-0.406746,-0.0588,-0.097202,-0.354539,-0.014183,-0.107054,-0.420318,-0.058116,-0.10781,-0.305847,-0.076254,-0.097386,-0.299413,-0.086641,-0.032069,-0.34206,-0.008905,-0.0507,-0.400814,-0.050118,-0.057247,-0.26395,-0.045155,-0.044161,-0.276505,-0.035148,0.0308,-0.31863,-0.012973,0.013163,-0.377438,-0.049678,-0.003316,-0.255723,-0.018848,0.009376,-0.253895,0.007959,0.086238,-0.290031,-0.021467,0.069637,-0.336243,-0.036557,0.047857,-0.256199,-0.015098,0.05826,-0.245378,0.003954
A,0.0,0.0,0.0,-0.089832,-0.08533,-0.036288,-0.155923,-0.22872,-0.049773,-0.180612,-0.346888,-0.060577,-0.147163,-0.406692,-0.05734,-0.094669,-0.351097,-0.012024,-0.107084,-0.417097,-0.054788,-0.107474,-0.304055,-0.071536,-0.095415,-0.296653,-0.080834,-0.030168,-0.339114,-0.007353,-0.049995,-0.397036,-0.047997,-0.056677,-0.261544,-0.042492,-0.042911,-0.272796,-0.03185,0.031959,-0.316197,-0.01214,0.013641,-0.375387,-0.04927,-0.002938,-0.254113,-0.018552,0.010399,-0.250277,0.008686,0.087185,-0.28736,-0.021259,0.070397,-0.335957,-0.036752,0.048121,-0.255893,-0.015134,0.057978,-0.243305,0.004361
A,0.0,0.0,0.0,-0.089832,-0.08533,-0.036288,-0.155923,-0.22872,-0.049773,-0.180612,-0.346888,-0.060577,-0.147163,-0.406692,-0.05734,-0.094669,-0.351097,-0.012024,-0.107084,-0.417097,-0.054788,-0.107474,-0.304055,-0.071536,-0.095415,-0.296653,-0.080834,-0.030168,-0.339114,-0.007353,-0.049995,-0.397036,-0.047997,-0.056677,-0.261544,-0.042492,-0.042911,-0.272796,-0.03185,0.031959,-0.316197,-0.01214,0.013641,-0.375387,-0.04927,-0.002938,-0.254113,-0.018552,0.010399,-0.250277,0.008686,0.087185,-0.28736,-0.021259,0.070397,-0.335957,-0.036752,0.048121,-0.255893,-0.015134,0.057978,-0.243305,0.004361
A,0.0,0.0,0.0,-0.088004,-0.08314,-0.035611,-0.153842,-0.225831,-0.049176,-0.178524,-0.343427,-0.060793,-0.145956,-0.403506,-0.058787,-0.095098,-0.347737,-0.00981,-0.106696,-0.414842,-0.053821,-0.107311,-0.300266,-0.071375,-0.095845,-0.290679,-0.080639,-0.030278,-0.336198,-0.006181,-0.048081,-0.393771,-0.047689,-0.055521,-0.258815,-0.04242,-0.043033,-0.268952,-0.031532,0.032324,-0.314089,-0.012307,0.016282,-0.37358,-0.050744,-0.000957,-0.25218,-0.019887,0.011122,-0.246478,0.008047,0.08827,-0.285954,-0.022748,0.073973,-0.335043,-0.038901,0.05109,-0.254388,-0.016696,0.05901,-0.23993,0.00356
A,0.0,0.0,0.0,-0.089226,-0.086058,-0.035468,-0.155052,-0.228339,-0.048836,-0.181749,-0.345482,-0.060076,-0.150026,-0.405479,-0.057519,-0.096199,-0.350882,-0.010084,-0.109561,-0.418236,-0.05375,-0.108836,-0.304066,-0.071308,-0.096533,-0.29513,-0.080687,-0.0312,-0.339748,-0.005757,-0.050553,-0.397478,-0.046437,-0.056999,-0.261902,-0.041046,-0.044073,-0.273097,-0.030458,0.031754,-0.317059,-0.010998,0.014461,-0.376494,-0.047801,-0.002599,-0.255431,-0.016407,0.00967,-0.250452,0.011314,0.08697,-0.288761,-0.020606,0.072326,-0.337139,-0.035361,0.048709,-0.257399,-0.012754,0.056579,-0.243683,0.007454
A,0.0,0.0,0.0,-0.089922,-0.087159,-0.036215,-0.155317,-0.227411,-0.049879,-0.181573,-0.344486,-0.061311,-0.148906,-0.407248,-0.058849,-0.095935,-0.351079,-0.009674,-0.109269,-0.41733,-0.054599,-0.108805,-0.303461,-0.073411,-0.096016,-0.294086,-0.083259,-0.031007,-0.338962,-0.004777,-0.050518,-0.396759,-0.046655,-0.057392,-0.261292,-0.042123,-0.043691,-0.272217,-0.031693,0.032353,-0.315895,-0.009598,0.015399,-0.374924,-0.047415,-0.003215,-0.254197,-0.016002,0.009105,-0.249256,0.012326,0.088031,-0.287267,-0.018862,0.074049,-0.336613,-0.033315,0.048532,-0.257359,-0.009904,0.055766,-0.243232,0.011175
